Kingdom	Phylum	Class	Order	Family	Genus
ASV_16S_3974	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter
ASV_16S_3975	Bacteria	NA	NA	NA	NA	NA
ASV_16S_3976	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA
ASV_16S_3977	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_16S_3978	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	NA
ASV_16S_3979	Bacteria	NA	NA	NA	NA	NA
ASV_16S_3980	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_16S_3981	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus
ASV_16S_3982	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_3983	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Acetoanaerobium
ASV_16S_3984	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	NA
ASV_16S_3985	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes vadinHA17	NA
ASV_16S_3986	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS 17	NA
ASV_16S_3987	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_3988	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV_16S_3989	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_16S_3990	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	NA
ASV_16S_3991	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_16S_3992	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_16S_3993	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_16S_3994	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
ASV_16S_3995	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade
ASV_16S_3996	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia
ASV_16S_3997	Bacteria	NA	NA	NA	NA	NA
ASV_16S_3998	Bacteria	NA	NA	NA	NA	NA
ASV_16S_3999	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	NA
ASV_16S_4000	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
ASV_16S_4001	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
ASV_16S_4002	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4003	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4004	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella
ASV_16S_4005	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_16S_4006	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter
ASV_16S_4007	Bacteria	Firmicutes	Bacilli	NA	NA	NA
ASV_16S_4008	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	NA	NA
ASV_16S_4009	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4010	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_16S_4011	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_16S_4012	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_16S_4013	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA
ASV_16S_4014	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA
ASV_16S_4015	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
ASV_16S_4016	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas
ASV_16S_4017	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4018	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_4019	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_16S_4020	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
ASV_16S_4021	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
ASV_16S_4022	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_16S_4023	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4024	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_4025	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4026	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_16S_4027	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadaceae	Candidatus Deferrimonas
ASV_16S_4028	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4029	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	NA	NA
ASV_16S_4030	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4031	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA
ASV_16S_4032	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_16S_4033	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_16S_4034	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_16S_4035	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	NA
ASV_16S_4036	Bacteria	Firmicutes	NA	NA	NA	NA
ASV_16S_4037	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Algoriella
ASV_16S_4038	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4039	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_4040	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_16S_4041	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_16S_4042	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter
ASV_16S_4043	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia
ASV_16S_4044	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea
ASV_16S_4045	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4046	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	NA
ASV_16S_4047	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] nodatum group
ASV_16S_4048	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_16S_4049	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Acidaminobacteraceae	Acidaminobacter
ASV_16S_4050	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4051	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4052	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4053	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_4054	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Anaerocella
ASV_16S_4055	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7
ASV_16S_4056	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_16S_4057	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4058	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4059	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	NA
ASV_16S_4060	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_4061	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4062	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4063	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_16S_4064	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA
ASV_16S_4065	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter
ASV_16S_4066	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
ASV_16S_4067	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade III	NA
ASV_16S_4068	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_16S_4069	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA
ASV_16S_4070	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_16S_4071	Bacteria	Desulfobacterota	Desulfuromonadia	NA	NA	NA
ASV_16S_4072	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_16S_4073	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	NA
ASV_16S_4074	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_16S_4075	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	NA
ASV_16S_4076	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] ruminantium group
ASV_16S_4077	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4078	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_16S_4079	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	NA
ASV_16S_4080	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4081	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4082	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4083	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4084	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_16S_4085	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Gallicola
ASV_16S_4086	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_16S_4087	Bacteria	Verrucomicrobiota	Verrucomicrobiae	LD1-PB3	NA	NA
ASV_16S_4088	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Hypnocyclicus
ASV_16S_4089	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4090	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4091	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4092	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_16S_4093	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	NA
ASV_16S_4094	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4095	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_16S_4096	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_16S_4097	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_16S_4098	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA
ASV_16S_4099	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_16S_4100	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	NA
ASV_16S_4101	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	NA
ASV_16S_4102	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_4103	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	NA
ASV_16S_4104	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_16S_4105	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_16S_4107	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas
ASV_16S_4108	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
ASV_16S_4109	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_16S_4110	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4111	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA
ASV_16S_4112	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4113	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_16S_4114	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_4115	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4116	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	NA	NA
ASV_16S_4117	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4118	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_4119	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	NA
ASV_16S_4120	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Sedimentibacteraceae	Sedimentibacter
ASV_16S_4121	Bacteria	WPS-2	NA	NA	NA	NA
ASV_16S_4122	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Taibaiella
ASV_16S_4123	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA
ASV_16S_4124	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4125	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Aquaspirillaceae	Rivicola
ASV_16S_4126	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	NA
ASV_16S_4127	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix
ASV_16S_4128	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4129	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	NA	NA
ASV_16S_4130	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Aquaspirillaceae	Aquaspirillum
ASV_16S_4131	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4132	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_4133	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA
ASV_16S_4134	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_16S_4135	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_16S_4136	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_16S_4137	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Mogibacterium
ASV_16S_4138	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4139	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4140	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4141	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Aquaspirillaceae	Rivicola
ASV_16S_4142	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4143	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Hypnocyclicus
ASV_16S_4144	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4145	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4146	Bacteria	Firmicutes	Clostridia	Lachnospirales	NA	NA
ASV_16S_4147	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas
ASV_16S_4148	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA
ASV_16S_4149	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Macellibacteroides
ASV_16S_4150	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4151	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea
ASV_16S_4152	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4153	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
ASV_16S_4154	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	NA	NA
ASV_16S_4155	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA
ASV_16S_4156	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Lactivibrio
ASV_16S_4157	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4158	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Hypnocyclicus
ASV_16S_4159	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	NA
ASV_16S_4160	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium
ASV_16S_4161	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4162	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA
ASV_16S_4163	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfatiferula	NA
ASV_16S_4164	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus
ASV_16S_4165	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	NA
ASV_16S_4166	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4167	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4168	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4169	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Poseidonibacter
ASV_16S_4170	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV_16S_4171	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella
ASV_16S_4172	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
ASV_16S_4173	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_16S_4174	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	NA
ASV_16S_4175	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_16S_4176	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_4177	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_4178	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37-13	NA
ASV_16S_4179	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobium
ASV_16S_4180	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	NA
ASV_16S_4181	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4182	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_16S_4183	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
ASV_16S_4184	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4185	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae	Telmatospirillum
ASV_16S_4186	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_16S_4187	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter
ASV_16S_4188	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
ASV_16S_4189	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA
ASV_16S_4190	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4191	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA
ASV_16S_4192	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA
ASV_16S_4193	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
ASV_16S_4194	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4195	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4196	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	NA
ASV_16S_4197	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4198	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Kandleria
ASV_16S_4199	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Hydrogenophilaceae	NA
ASV_16S_4200	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade
ASV_16S_4201	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	NA	NA
ASV_16S_4202	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	NA	NA
ASV_16S_4203	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_16S_4204	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_4205	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus Paracaedibacter
ASV_16S_4206	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter
ASV_16S_4207	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis
ASV_16S_4208	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes VC2.1 Bac22	NA	NA
ASV_16S_4209	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
ASV_16S_4210	Bacteria	Proteobacteria	Gammaproteobacteria	Competibacterales	Competibacteraceae	Candidatus Competibacter
ASV_16S_4211	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Subdoligranulum
ASV_16S_4212	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA
ASV_16S_4213	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4214	Bacteria	Verrucomicrobiota	Verrucomicrobiae	LD1-PB3	NA	NA
ASV_16S_4215	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfuricurvum
ASV_16S_4216	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	NA
ASV_16S_4217	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_16S_4218	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA
ASV_16S_4219	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Arsenicibacter
ASV_16S_4220	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	NA
ASV_16S_4221	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	NA
ASV_16S_4222	Bacteria	Proteobacteria	Gammaproteobacteria	Acidithiobacillales	Acidithiobacillaceae	KCM-B-112
ASV_16S_4223	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	Vampirovibrionaceae	Vampirovibrio
ASV_16S_4224	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_16S_4225	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4226	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	NA
ASV_16S_4227	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_16S_4228	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4229	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4230	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS 17	NA
ASV_16S_4231	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	[Eubacterium] siraeum group
ASV_16S_4232	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	NA
ASV_16S_4233	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_4234	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_16S_4235	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_16S_4236	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4237	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	NA	NA
ASV_16S_4238	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
ASV_16S_4239	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_16S_4240	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_16S_4241	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_16S_4242	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Soonwooa
ASV_16S_4243	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	[Eubacterium] siraeum group
ASV_16S_4244	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium
ASV_16S_4245	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus Paracaedibacter
ASV_16S_4246	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4247	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	NA
ASV_16S_4248	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4249	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_16S_4250	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4251	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4252	Bacteria	NA	NA	NA	NA	NA
ASV_16S_4253	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_16S_4254	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_16S_4255	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_16S_4256	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	NA
ASV_16S_4257	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Conservatibacter
ASV_16S_4258	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
ASV_16S_4259	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_16S_4260	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group
ASV_16S_4261	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter
ASV_16S_4262	Archaea	Halobacterota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum
ASV_16S_4263	Bacteria	Actinobacteriota	Thermoleophilia	NA	NA	NA
ASV_16S_4264	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
ASV_16S_4265	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_16S_4266	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	NA
